Date,Cash-Buy,Spot-Buy,Forward-10Days-Buy,Forward-30Days-Buy,Forward-60Days-Buy,Forward-90Days-Buy,Forward-120Days-Buy,Forward-150Days-Buy,Forward-180Days-Buy,Cash-Sell,Spot-Sell,Forward-10Days-Sell,Forward-30Days-Sell,Forward-60Days-Sell,Forward-90Days-Sell,Forward-120Days-Sell,Forward-150Days-Sell,Forward-180Days-Sell
2019-02-01,30.315,30.685,30.664,30.621,30.551,30.480999999999998,30.413,30.338,30.256999999999998,31.005,30.785,30.769000000000002,30.736,30.666,30.6,30.537,30.468000000000004,30.406
2019-02-11,30.38,30.75,30.729,30.686999999999998,30.613000000000003,30.549,30.476,30.397,30.324,31.07,30.85,30.833000000000002,30.799,30.726,30.662,30.596999999999998,30.526999999999997,30.465999999999998
2019-02-12,30.41,30.78,30.759,30.715999999999998,30.647,30.585,30.513,30.44,30.36,31.1,30.88,30.863000000000003,30.83,30.761,30.699,30.635,30.566999999999997,30.503
2019-02-13,30.41,30.78,30.76,30.72,30.654,30.590999999999998,30.522,30.448,30.379,31.1,30.88,30.863000000000003,30.83,30.765,30.701999999999998,30.636999999999997,30.581999999999997,30.523000000000003
2019-02-14,30.41,30.78,30.76,30.719,30.654,30.587,30.523000000000003,30.447,30.375,31.1,30.88,30.864,30.831,30.766,30.701,30.642,30.576999999999998,30.518
2019-02-15,30.43,30.8,30.78,30.739,30.675,30.609,30.543000000000003,30.48,30.408,31.12,30.9,30.884,30.851999999999997,30.788,30.723000000000003,30.669,30.61,30.554000000000002
2019-02-18,30.42,30.79,30.769000000000002,30.726999999999997,30.656999999999996,30.596,30.528000000000002,30.458000000000002,30.389,31.11,30.89,30.874000000000002,30.842,30.775,30.713,30.654,30.592,30.541999999999998
2019-02-19,30.415,30.785,30.764,30.723000000000003,30.654,30.594,30.523000000000003,30.456,30.384,31.105,30.885,30.869,30.836,30.767,30.705,30.645,30.578000000000003,30.523000000000003
2019-02-20,30.405,30.775,30.755,30.714000000000002,30.647,30.583000000000002,30.51,30.44,30.373,31.095,30.875,30.859,30.826,30.76,30.695999999999998,30.631999999999998,30.572,30.518
2019-02-21,30.405,30.775,30.755,30.714000000000002,30.646,30.575,30.513,30.445,30.366999999999997,31.095,30.875,30.858,30.825,30.756999999999998,30.69,30.631999999999998,30.568,30.51
2019-02-22,30.4,30.77,30.75,30.709,30.639,30.570999999999998,30.505,30.435,30.36,31.09,30.87,30.853,30.82,30.753,30.684,30.625999999999998,30.561999999999998,30.502
2019-02-23,30.4,30.77,30.749000000000002,30.706999999999997,30.639,30.573,30.506,30.435,30.36,31.09,30.87,30.854,30.820999999999998,30.753,30.684,30.625999999999998,30.564,30.506
2019-02-25,30.37,30.74,30.717,30.671999999999997,30.603,30.535999999999998,30.473000000000003,30.394000000000002,30.32,31.06,30.84,30.822,30.785,30.715999999999998,30.65,30.594,30.526,30.471999999999998
2019-02-26,30.36,30.73,30.703000000000003,30.649,30.588,30.524,30.45,30.38,30.304000000000002,31.05,30.83,30.807,30.761,30.701999999999998,30.639,30.57,30.51,30.451
2019-02-27,30.35,30.72,30.693,30.64,30.578000000000003,30.511,30.44,30.37,30.296,31.04,30.82,30.798000000000002,30.754,30.694000000000003,30.627,30.561999999999998,30.498,30.44
